66.0,truck,0.18400895595550537,0.002395838499069214,0.9829803705215454,0.9638955593109131
66.0,person,0.11169210076332092,0.5724563002586365,0.41795870661735535,0.7101371884346008
81.0,truck,0.14827066659927368,0.007076621055603027,0.976942241191864,0.9780120849609375
76.0,truck,0.14871463179588318,0.007450222969055176,0.9773920774459839,0.9738808870315552
76.0,person,0.1056978702545166,0.5603389143943787,0.6131349802017212,0.7077941298484802
61.0,truck,0.20009750127792358,0.0002821981906890869,0.9861055016517639,0.9527900218963623
133.0,truck,0.29025641083717346,0.24242405593395233,0.6783561706542969,0.6825708746910095
133.0,car,0.2923430800437927,0.2585276961326599,0.6824479699134827,0.69696444272995
131.0,truck,0.2948604226112366,0.2981574237346649,0.6671926379203796,0.6852974891662598
131.0,car,0.2948604226112366,0.2981574237346649,0.6671926379203796,0.6852974891662598
126.0,truck,0.32202398777008057,0.3517169952392578,0.6429764032363892,0.6702921390533447
136.0,truck,0.276332288980484,0.19285589456558228,0.6902642250061035,0.711479127407074
136.0,car,0.2849366068840027,0.19332429766654968,0.7022050619125366,0.7139564752578735
138.0,truck,0.24312859773635864,0.15177688002586365,0.7111496925354004,0.7264316082000732
138.0,car,0.24065151810646057,0.15406140685081482,0.709248423576355,0.7384204864501953
143.0,truck,0.19609582424163818,0.03573772311210632,0.7245912551879883,0.8724365234375
145.0,truck,0.17205560207366943,0.0489441454410553,0.7343226671218872,0.9227733612060547
145.0,car,0.17205560207366943,0.0489441454410553,0.7343226671218872,0.9227733612060547
141.0,truck,0.21563389897346497,0.073792964220047,0.7132327556610107,0.816501259803772
148.0,truck,0.21675071120262146,0.1017494797706604,0.7552624940872192,0.8970401287078857
153.0,truck,0.33717143535614014,0.2256234884262085,0.7576313018798828,0.7614863514900208
150.0,truck,0.251813679933548,0.14687564969062805,0.7606528997421265,0.847618579864502
