88.0,person,0.09918086230754852,0.5574076175689697,0.5990265011787415,0.7134426832199097
88.0,truck,0.17743223905563354,0.005162447690963745,0.9745623469352722,0.9646899700164795
88.0,person,0.23228736221790314,0.06266478449106216,0.3570171892642975,0.11008412390947342
100.0,person,0.09964585304260254,0.5619630217552185,0.6090988516807556,0.7038862109184265
100.0,person,0.27063462138175964,0.1098252683877945,0.38771387934684753,0.17648233473300934
100.0,truck,0.16603350639343262,0.009664714336395264,0.9762860536575317,0.9573495984077454
100.0,person,0.2992240786552429,0.15709790587425232,0.38964343070983887,0.21052402257919312
95.0,truck,0.18741199374198914,0.009491443634033203,0.975055456161499,0.9583617448806763
95.0,person,0.24170735478401184,0.08557964861392975,0.3678509294986725,0.14537979662418365
95.0,person,0.10602155327796936,0.559008777141571,0.620796799659729,0.7111319899559021
95.0,person,0.29224497079849243,0.1601012647151947,0.3742954730987549,0.20951586961746216
102.0,truck,0.1743849217891693,0.012082964181900024,0.975351095199585,0.9581780433654785
102.0,person,0.2974012792110443,0.1517416387796402,0.3942537009716034,0.20581896603107452
102.0,person,0.0991705060005188,0.5606125593185425,0.6070796847343445,0.700178861618042
107.0,truck,0.15652748942375183,0.010662347078323364,0.978123664855957,0.9601298570632935
107.0,person,0.09761787950992584,0.5670663118362427,0.5930439233779907,0.7106335163116455
105.0,truck,0.15079376101493835,0.010588973760604858,0.9736952781677246,0.9654799699783325
105.0,person,0.0957384705543518,0.5586994290351868,0.5934069752693176,0.7003985047340393
105.0,person,0.27790555357933044,0.14285649359226227,0.38743820786476135,0.19940723478794098
119.0,truck,0.18521156907081604,0.010704368352890015,0.9760667085647583,0.9590507745742798
109.0,truck,0.1748964488506317,0.01145625114440918,0.9781531095504761,0.9594109654426575
109.0,person,0.2696470618247986,0.14498743414878845,0.39449483156204224,0.20563599467277527
112.0,truck,0.192416250705719,0.013683557510375977,0.9788679480552673,0.9599695801734924
112.0,person,0.26779159903526306,0.15644046664237976,0.39432498812675476,0.21355581283569336
112.0,person,0.10465170443058014,0.5633318424224854,0.3974452018737793,0.6731460094451904
97.0,truck,0.1784185767173767,0.012792021036148071,0.9715592265129089,0.9517287015914917
97.0,person,0.24443013966083527,0.09868311882019043,0.36720627546310425,0.16390570998191833
97.0,person,0.29179567098617554,0.15957164764404297,0.37870359420776367,0.21036303043365479
117.0,truck,0.1579868197441101,0.011951863765716553,0.9697865843772888,0.9709309935569763
121.0,truck,0.18476060032844543,0.010592401027679443,0.9730057716369629,0.9587072730064392
114.0,truck,0.16074404120445251,0.009281367063522339,0.9713947772979736,0.9648393392562866
114.0,person,0.268349826335907,0.16187237203121185,0.39049750566482544,0.22264762222766876
114.0,person,0.1058456301689148,0.5661476850509644,0.6166060566902161,0.7068774700164795
126.0,truck,0.32202398777008057,0.3517169952392578,0.6429764032363892,0.6702921390533447
124.0,car,0.324390709400177,0.3659079670906067,0.6322277188301086,0.6598595976829529
124.0,truck,0.3271859884262085,0.36287426948547363,0.629216194152832,0.6607023477554321
129.0,truck,0.3027520477771759,0.320625901222229,0.6606388092041016,0.6715877652168274
133.0,truck,0.29025641083717346,0.24242405593395233,0.6783561706542969,0.6825708746910095
133.0,car,0.2923431098461151,0.25852763652801514,0.6824479103088379,0.69696444272995
138.0,truck,0.24312859773635864,0.15177688002586365,0.7111496925354004,0.7264316082000732
138.0,car,0.24065151810646057,0.15406140685081482,0.709248423576355,0.7384204864501953
143.0,truck,0.19609582424163818,0.03573772311210632,0.7245912551879883,0.8724365234375
141.0,truck,0.21563386917114258,0.073792964220047,0.7132327556610107,0.816501259803772
136.0,truck,0.276332288980484,0.19285589456558228,0.6902642250061035,0.711479127407074
136.0,car,0.2849366068840027,0.19332429766654968,0.7022050619125366,0.7139564752578735
145.0,truck,0.17205560207366943,0.0489441454410553,0.7343226671218872,0.9227733612060547
145.0,car,0.17205560207366943,0.0489441454410553,0.7343226671218872,0.9227733612060547
148.0,truck,0.21675071120262146,0.1017494797706604,0.7552624940872192,0.8970401287078857
150.0,truck,0.251813679933548,0.14687567949295044,0.7606528997421265,0.847618579864502
153.0,truck,0.33717143535614014,0.2256234884262085,0.7576313018798828,0.7614863514900208
131.0,truck,0.2948604226112366,0.2981574237346649,0.6671926379203796,0.6852974891662598
131.0,car,0.2948604226112366,0.2981574237346649,0.6671926379203796,0.6852974891662598
160.0,car,0.3914521038532257,0.01617659628391266,0.43218204379081726,0.06592626869678497
160.0,car,0.3557692766189575,0.30790817737579346,0.6194271445274353,0.574760913848877
157.0,car,0.3490678071975708,0.26417458057403564,0.6842919588088989,0.6443341970443726
157.0,truck,0.3490678071975708,0.26417458057403564,0.6842919588088989,0.6443341970443726
155.0,truck,0.36517810821533203,0.24971073865890503,0.736802339553833,0.6862284541130066
155.0,car,0.3539736866950989,0.25144708156585693,0.7291328310966492,0.6905971169471741
162.0,car,0.3886798322200775,0.07122883200645447,0.42891833186149597,0.1138228327035904
162.0,car,0.36058875918388367,0.30980634689331055,0.585387110710144,0.536151647567749
172.0,car,0.3803710341453552,0.3336672782897949,0.511660635471344,0.440213143825531
172.0,car,0.3762850761413574,0.19727373123168945,0.44923925399780273,0.24458667635917664
169.0,car,0.38040077686309814,0.164291650056839,0.4458683133125305,0.21348881721496582
169.0,car,0.3659282624721527,0.31755733489990234,0.5390084981918335,0.45447981357574463
167.0,car,0.35844919085502625,0.3070056140422821,0.5412501692771912,0.4735529124736786
167.0,car,0.37969809770584106,0.14494922757148743,0.44459885358810425,0.18988758325576782
52.0,truck,0.15983402729034424,0.0,0.9788467884063721,0.9782983660697937
64.0,truck,0.19902381300926208,0.0015774071216583252,0.9852486848831177,0.9572839736938477
52.0,person,0.10615122318267822,0.5479319095611572,0.5968579053878784,0.7393442392349243
179.0,horse,0.18505585193634033,0.029515281319618225,0.7436091899871826,0.30875444412231445
177.0,person,0.04606127738952637,0.00480218231678009,0.9574187994003296,0.4373388886451721
165.0,car,0.3620714545249939,0.31617823243141174,0.5564014911651611,0.4951804578304291
165.0,car,0.3820960223674774,0.11109662801027298,0.4433952867984772,0.15732216835021973
181.0,horse,0.15725699067115784,0.01762436330318451,0.7100272178649902,0.29072463512420654
181.0,car,0.3086193799972534,0.5904147624969482,0.5227600336074829,0.8239710330963135
66.0,truck,0.18400895595550537,0.002395838499069214,0.9829803705215454,0.9638955593109131
66.0,person,0.11169210076332092,0.5724563002586365,0.41795870661735535,0.7101371884346008
76.0,truck,0.14871463179588318,0.007450222969055176,0.9773920774459839,0.9738808870315552
76.0,person,0.1056978702545166,0.5603389143943787,0.6131349802017212,0.7077941298484802
73.0,truck,0.19082403182983398,0.005959302186965942,0.9781374931335449,0.9718081951141357
186.0,person,0.07004672288894653,0.0038175582885742188,1.0,0.45657026767730713
191.0,person,0.08289167284965515,0.0,0.9926116466522217,0.4252692759037018
193.0,person,0.022973299026489258,0.008197546005249023,0.9997460842132568,0.4330635666847229
184.0,horse,0.15774500370025635,0.02466842532157898,0.7125868797302246,0.26634475588798523
203.0,car,0.3350100517272949,0.5663546323776245,0.5312469005584717,0.7756384611129761
196.0,person,0.03267848491668701,0.012536361813545227,0.9995435476303101,0.44512438774108887
201.0,person,0.08605417609214783,0.007342055439949036,0.9944882392883301,0.44644075632095337
213.0,car,0.34111830592155457,0.5807536840438843,0.5454404950141907,0.8032768964767456
205.0,person,0.02928316593170166,0.0103425532579422,0.9978193044662476,0.46268630027770996
198.0,person,0.038495540618896484,0.009820118546485901,0.9933679103851318,0.4401066303253174
210.0,person,0.024919092655181885,0.0066370368003845215,0.9939879775047302,0.4528864622116089
210.0,car,0.3414723575115204,0.5762746334075928,0.5410866737365723,0.7927083969116211
222.0,person,0.06897243857383728,0.013505518436431885,0.9996488094329834,0.5139952301979065
222.0,car,0.3239387273788452,0.5844787955284119,0.5324070453643799,0.7978536486625671
215.0,car,0.33584970235824585,0.5779247879981995,0.5412106513977051,0.7966490387916565
220.0,car,0.3234459161758423,0.5750869512557983,0.52401202917099,0.7934103012084961
225.0,person,0.09470915794372559,0.009615316987037659,1.0,0.47225791215896606
225.0,car,0.3354460597038269,0.5855838060379028,0.5492182970046997,0.8043845891952515
229.0,horse,0.2285703420639038,0.09714412689208984,0.7553637027740479,0.3628665804862976
234.0,car,0.4163243770599365,0.5071230530738831,0.4960789680480957,0.5764761567115784
249.0,car,0.42071908712387085,0.6696970462799072,0.680554211139679,0.8982714414596558
239.0,car,0.38820305466651917,0.6266523003578186,0.608415961265564,0.8446516394615173
253.0,car,0.4262516498565674,0.4039871096611023,0.7816987037658691,0.7269085049629211
253.0,car,0.28783565759658813,0.6707298159599304,0.8240525126457214,1.0
253.0,car,0.27423056960105896,0.5965211391448975,0.4729447066783905,0.7298605442047119
232.0,car,0.3521119952201843,0.5916155576705933,0.5606897473335266,0.8208845853805542
241.0,car,0.44835999608039856,0.5147712230682373,0.5331485271453857,0.5919735431671143
251.0,car,0.4282757043838501,0.40331894159317017,0.7806229591369629,0.7259727120399475
251.0,car,0.2981957495212555,0.6701337695121765,0.8249377012252808,1.0
251.0,car,0.27503660321235657,0.5960659384727478,0.4703069031238556,0.7302859425544739
244.0,horse,0.29268741607666016,0.03278866410255432,0.9421449899673462,0.4542156457901001
261.0,car,0.43031975626945496,0.4044458866119385,0.7801108360290527,0.7274460792541504
261.0,car,0.2687692940235138,0.6725078821182251,0.8291639089584351,0.9998260736465454
261.0,car,0.1774521917104721,0.6379745006561279,0.2114107459783554,0.6835254430770874
261.0,car,0.4339839816093445,0.0020780563354492188,0.8942080140113831,0.3687775433063507
261.0,car,0.17625683546066284,0.5909899473190308,0.20962274074554443,0.6435434818267822
261.0,car,0.28167757391929626,0.5985813140869141,0.4742434322834015,0.7248380184173584
263.0,car,0.42996156215667725,0.4058011770248413,0.7819606065750122,0.7310012578964233
263.0,car,0.27908435463905334,0.6711107492446899,0.8277665376663208,0.9997773170471191
263.0,car,0.42669153213500977,0.0013998448848724365,0.8904159069061279,0.3608229160308838
263.0,car,0.26910361647605896,0.5965996384620667,0.46445050835609436,0.7258012890815735
258.0,car,0.4293358325958252,0.40479373931884766,0.7803441286087036,0.7308086156845093
258.0,car,0.2806161940097809,0.672372043132782,0.8285379409790039,1.0
258.0,car,0.4383426308631897,0.001955464482307434,0.8878310322761536,0.3628518581390381
258.0,car,0.2073202282190323,0.7362257838249207,0.2652136981487274,0.8034728169441223
258.0,car,0.1771073341369629,0.6368700861930847,0.21238279342651367,0.681455671787262
258.0,car,0.1739618331193924,0.5913944244384766,0.21095876395702362,0.6428167819976807
270.0,car,0.4328947067260742,0.4041159451007843,0.7840489149093628,0.7338788509368896
270.0,car,0.2875687777996063,0.6711163520812988,0.826263427734375,0.9999382495880127
270.0,car,0.4354843497276306,0.0030994415283203125,0.893873393535614,0.35935282707214355
270.0,car,0.20339176058769226,0.7252986431121826,0.26262906193733215,0.7783463001251221
270.0,car,0.26893067359924316,0.5938609838485718,0.46562659740448,0.7252693176269531
256.0,car,0.4236689805984497,0.403058797121048,0.7813694477081299,0.7283730506896973
256.0,car,0.29317694902420044,0.6711112260818481,0.8231297135353088,1.0
256.0,car,0.1774432212114334,0.6427439451217651,0.2098112851381302,0.6822284460067749
256.0,car,0.17390598356723785,0.5952277183532715,0.2081099897623062,0.642829179763794
265.0,car,0.43238797783851624,0.40508395433425903,0.7847405672073364,0.7329625487327576
265.0,car,0.28562211990356445,0.6703057289123535,0.8260623216629028,1.0
265.0,car,0.26727738976478577,0.5936439633369446,0.4598364531993866,0.7270594239234924
265.0,car,0.43644535541534424,0.003071308135986328,0.8914675712585449,0.3596242070198059
268.0,car,0.4328886568546295,0.4053395092487335,0.7843378782272339,0.7342369556427002
268.0,car,0.28445616364479065,0.6721108555793762,0.8249655961990356,0.9997532963752747
268.0,car,0.267042875289917,0.5936634540557861,0.46528542041778564,0.7252851724624634
268.0,car,0.4348374605178833,0.0032693594694137573,0.8919730186462402,0.36109215021133423
268.0,car,0.20093132555484772,0.7268689274787903,0.2625923156738281,0.7781087756156921
275.0,car,0.4319745898246765,0.40465280413627625,0.785100519657135,0.7322134971618652
275.0,car,0.28965169191360474,0.6744998693466187,0.8240928053855896,1.0
275.0,car,0.2649943232536316,0.5928180813789368,0.4657589793205261,0.7242311835289001
275.0,car,0.1746516078710556,0.6459722518920898,0.20873965322971344,0.6827504634857178
280.0,car,0.4314761757850647,0.40000176429748535,0.7834132313728333,0.729851245880127
280.0,car,0.28538835048675537,0.6732139587402344,0.8131715059280396,1.0
285.0,car,0.3072264790534973,0.3909192383289337,0.6360788941383362,0.6907645463943481
285.0,truck,0.17663878202438354,0.050560787320137024,0.36555081605911255,0.3254256248474121
273.0,car,0.4243224263191223,0.4042357802391052,0.7825993895530701,0.7295606732368469
273.0,car,0.28276270627975464,0.6719520688056946,0.827972948551178,1.0
273.0,car,0.43703171610832214,0.002812013030052185,0.8945304155349731,0.3601669669151306
273.0,car,0.2601058781147003,0.5952470302581787,0.4534284174442291,0.7268258333206177
277.0,car,0.430475652217865,0.40117233991622925,0.7824627757072449,0.7307571768760681
277.0,car,0.29277563095092773,0.6738141775131226,0.8224328756332397,1.0
277.0,car,0.2655291259288788,0.5950652956962585,0.4687053859233856,0.7241999506950378
287.0,car,0.2977951169013977,0.3976418375968933,0.6388732194900513,0.697947084903717
287.0,truck,0.16185469925403595,0.15976673364639282,0.3440622091293335,0.4147544503211975
292.0,car,0.27231544256210327,0.39750128984451294,0.6479809880256653,0.7213593125343323
292.0,truck,0.16669079661369324,0.024561136960983276,0.3205934762954712,0.29448965191841125
282.0,car,0.42657822370529175,0.4011493921279907,0.7819027304649353,0.7272775173187256
289.0,car,0.27056005597114563,0.401328980922699,0.6408461332321167,0.7139305472373962
282.0,car,0.2904966175556183,0.6734882593154907,0.8182803392410278,1.0
289.0,truck,0.1482243835926056,0.2627916932106018,0.3017440140247345,0.47465604543685913
282.0,car,0.26641952991485596,0.597194254398346,0.46208542585372925,0.7226011157035828
301.0,car,0.23663853108882904,0.3324742317199707,0.6545462608337402,0.7003620862960815
301.0,truck,0.0224369615316391,0.07208122313022614,0.24281974136829376,0.47460252046585083
299.0,car,0.24083377420902252,0.35760337114334106,0.6366155743598938,0.7056060433387756
299.0,truck,0.029864341020584106,0.03184640407562256,0.24450311064720154,0.3871713876724243
299.0,truck,0.09679340571165085,0.5450475215911865,0.1975344717502594,0.6602481603622437
294.0,car,0.26105350255966187,0.38280802965164185,0.6463720798492432,0.7193215489387512
294.0,truck,0.013384968042373657,0.00870475172996521,0.30178892612457275,0.3842122256755829
297.0,car,0.23516784608364105,0.37150973081588745,0.6266639828681946,0.717789351940155
297.0,truck,0.027644261717796326,0.009827524423599243,0.25758349895477295,0.4441257417201996
304.0,car,0.23405030369758606,0.3195558786392212,0.6659051179885864,0.6901837587356567
304.0,truck,0.04851669818162918,0.2562269866466522,0.21578407287597656,0.5166329145431519
306.0,car,0.23435719311237335,0.3052745759487152,0.6628374457359314,0.6846374273300171
306.0,truck,0.03995835781097412,0.3345806896686554,0.1943049132823944,0.6051769256591797
309.0,car,0.23620860278606415,0.25589773058891296,0.6984541416168213,0.6838076114654541
309.0,truck,0.0348176583647728,0.41153958439826965,0.18829011917114258,0.6216850876808167
311.0,car,0.23807860910892487,0.2509083151817322,0.7225919365882874,0.6813271045684814
311.0,truck,0.2436608374118805,0.26054441928863525,0.7249487638473511,0.6838213801383972
313.0,car,0.2375546097755432,0.24855904281139374,0.7422232627868652,0.6717131733894348
318.0,car,0.24911034107208252,0.20000633597373962,0.7614032030105591,0.6624348163604736
318.0,car,0.10415484011173248,0.7779213190078735,0.16635476052761078,0.8476465940475464
316.0,car,0.2286289930343628,0.2226555049419403,0.7437277436256409,0.6665098667144775
321.0,car,0.25909844040870667,0.1844235062599182,0.7928578853607178,0.6664437651634216
321.0,car,0.10523401200771332,0.8407713174819946,0.16038630902767181,0.9019635915756226
325.0,car,0.2647453248500824,0.17667850852012634,0.835659384727478,0.691224217414856
325.0,car,0.10560198128223419,0.8866915702819824,0.1605200618505478,0.9531106948852539
323.0,car,0.2717227637767792,0.18805187940597534,0.8288551568984985,0.6891813278198242
330.0,car,0.22980386018753052,0.20310184359550476,0.8020349144935608,0.7580820322036743
333.0,car,0.22296518087387085,0.22456753253936768,0.8118258118629456,0.8013538122177124
337.0,car,0.22020292282104492,0.2016543447971344,0.8200188875198364,0.811571478843689
335.0,car,0.21468564867973328,0.20927569270133972,0.8093639612197876,0.801505446434021
345.0,car,0.1548597514629364,0.1753537654876709,0.8150562047958374,0.8523873090744019
342.0,car,0.17179355025291443,0.19430720806121826,0.8148884773254395,0.8179588317871094
328.0,car,0.24064430594444275,0.1670578420162201,0.8319928646087646,0.7106819152832031
340.0,car,0.18981871008872986,0.17898839712142944,0.8181045055389404,0.8059678673744202
352.0,car,0.1551564633846283,0.11489367485046387,0.8943787813186646,0.8293492794036865
347.0,car,0.1553528904914856,0.16527658700942993,0.8520070910453796,0.8654362559318542
349.0,car,0.15872809290885925,0.15830573439598083,0.8759523630142212,0.8458212614059448
354.0,car,0.1556154489517212,0.11126109957695007,0.9064047336578369,0.8470783233642578
361.0,car,0.42939746379852295,0.7365822792053223,0.6983834505081177,0.9325926303863525
378.0,car,0.6700999736785889,0.5020024180412292,0.9833654165267944,0.8611218333244324
364.0,car,0.4596130847930908,0.7496720552444458,0.7430343627929688,0.9332189559936523
369.0,car,0.5470835566520691,0.7333389520645142,0.8755386471748352,0.9010928869247437
366.0,car,0.4755004048347473,0.7314413189888,0.7837607264518738,0.9176211953163147
373.0,car,0.5312771797180176,0.5668056011199951,0.986187219619751,0.8757331371307373
371.0,car,0.5711413621902466,0.6481184363365173,0.9457123279571533,0.8853982090950012
371.0,car,0.5893465280532837,0.7446825504302979,0.917883038520813,0.8928031921386719
455.0,person,0.19113683700561523,0.4914538860321045,0.9934666156768799,0.9453473091125488
462.0,traffic light,0.7054217457771301,0.12286198139190674,0.8032475113868713,0.14845523238182068
489.0,car,0.5818765759468079,0.5758225917816162,0.9976429343223572,0.9975464344024658
481.0,traffic light,0.2620728015899658,0.31479039788246155,0.41977858543395996,0.5219447612762451
474.0,traffic light,0.25713038444519043,0.2187604308128357,0.4452446699142456,0.46098917722702026
498.0,car,0.4993768334388733,0.6552649736404419,0.9053584933280945,0.9974987506866455
486.0,car,0.6527650356292725,0.5277438759803772,1.0,1.0
491.0,car,0.5514005422592163,0.591277003288269,0.98606276512146,0.9959698915481567
496.0,car,0.5136902928352356,0.625188946723938,0.9232866168022156,0.997666597366333
501.0,car,0.4736909866333008,0.6708859205245972,0.8335345983505249,1.0
501.0,traffic light,0.1719406694173813,0.8802347183227539,0.27173763513565063,0.9047812223434448
493.0,car,0.5401695966720581,0.6079186201095581,0.9889253377914429,0.9968374967575073
493.0,horse,0.2620399594306946,0.0,0.9920089840888977,0.5837901830673218
503.0,car,0.44706928730010986,0.6749253273010254,0.8065260648727417,0.9978014230728149
503.0,person,0.2079756259918213,0.01833200454711914,0.984107255935669,0.49033665657043457
505.0,car,0.4479767382144928,0.6709801554679871,0.7758921384811401,0.9761502146720886
510.0,car,0.4776371717453003,0.6562144756317139,0.7563143968582153,0.9373970031738281
510.0,traffic light,0.2505412697792053,0.8366327881813049,0.3234326243400574,0.85842365026474
508.0,car,0.46640101075172424,0.6572294235229492,0.778082013130188,0.9527394771575928
525.0,person,0.4377553164958954,0.5754209756851196,0.9958673715591431,0.7390420436859131
525.0,car,0.5161030292510986,0.6831464767456055,0.7397820949554443,0.8675596714019775
527.0,car,0.508260190486908,0.6598198413848877,0.7605124115943909,0.863877534866333
520.0,car,0.5667421817779541,0.8798105716705322,0.6662873029708862,0.9642130136489868
520.0,car,0.5824776291847229,0.8785176873207092,0.7201489806175232,0.9589796662330627
529.0,person,0.051891028881073,0.021919310092926025,0.9926201701164246,0.7080195546150208
532.0,horse,0.2141718566417694,0.08241179585456848,0.9379273653030396,0.48309633135795593
522.0,person,0.04538741707801819,0.02764946222305298,0.9912981986999512,0.7419039607048035
522.0,car,0.5660527348518372,0.8784795999526978,0.6664175391197205,0.9649761915206909
556.0,car,0.37857678532600403,0.4674646854400635,0.5585108995437622,0.6298874616622925
553.0,car,0.3628544807434082,0.464282751083374,0.5345126986503601,0.6201995611190796
558.0,car,0.38231196999549866,0.46944373846054077,0.5653736591339111,0.6350111365318298
561.0,car,0.3851046562194824,0.4762471318244934,0.5626296997070312,0.6361473202705383
570.0,car,0.39303484559059143,0.4872548282146454,0.5898300409317017,0.6790462732315063
575.0,car,0.4071241319179535,0.4992993474006653,0.6063168048858643,0.6894848942756653
563.0,car,0.3912155032157898,0.47636091709136963,0.5765069723129272,0.6439460515975952
580.0,car,0.41952481865882874,0.5080481171607971,0.6296343803405762,0.7018604874610901
565.0,car,0.3919556736946106,0.47286975383758545,0.5779696106910706,0.6471637487411499
573.0,car,0.3973967134952545,0.4930126965045929,0.5988363027572632,0.6827610731124878
585.0,car,0.44069012999534607,0.4647739827632904,0.6465311646461487,0.6601393818855286
568.0,car,0.38880810141563416,0.4752081036567688,0.581046462059021,0.6639129519462585
594.0,car,0.4723554849624634,0.4558098316192627,0.6870812177658081,0.6590737104415894
582.0,car,0.41969308257102966,0.4767204523086548,0.6447615027427673,0.6882944107055664
577.0,car,0.4055016338825226,0.5125157833099365,0.6212875247001648,0.7007102966308594
587.0,car,0.4442955553531647,0.4533035159111023,0.657056987285614,0.6471927762031555
604.0,sports ball,0.4677690863609314,0.39185911417007446,0.7541921734809875,0.6800965666770935
604.0,car,0.4677690863609314,0.39185911417007446,0.7541921734809875,0.6800965666770935
592.0,car,0.46446242928504944,0.44494107365608215,0.6796575784683228,0.647911787033081
606.0,dining table,0.4218975305557251,0.2768401503562927,0.758375883102417,0.6171749830245972
621.0,sports ball,0.005898594856262207,0.09649372100830078,0.4974566698074341,0.6771577596664429
613.0,car,0.06364259123802185,0.0,0.7353637218475342,0.6735653877258301
616.0,car,0.03235790133476257,0.010080486536026001,0.9099329710006714,0.8545297384262085
652.0,car,0.10387244820594788,0.002809971570968628,0.9875690937042236,0.9845180511474609
657.0,car,0.10159337520599365,0.0023166537284851074,0.9883600473403931,0.9850552082061768
659.0,car,0.10358020663261414,0.002089560031890869,0.9877710342407227,0.9780351519584656
664.0,car,0.09484481811523438,0.003240138292312622,0.9891265630722046,0.9907475709915161
661.0,car,0.09833356738090515,0.002903491258621216,0.9888221025466919,0.9827919006347656
666.0,car,0.09326308965682983,0.0022668838500976562,0.989030659198761,0.991994321346283
654.0,car,0.1046646237373352,0.003535449504852295,0.9884462952613831,0.9775934815406799
669.0,car,0.08601140975952148,0.0010790228843688965,0.9911142587661743,0.9941907525062561
671.0,car,0.0843224823474884,0.002351820468902588,0.9907481670379639,0.9920394420623779
673.0,car,0.07831844687461853,0.0013291239738464355,0.9913036823272705,0.990470290184021
676.0,car,0.07478782534599304,0.0007067024707794189,0.9924341440200806,0.988521933555603
688.0,car,0.06609484553337097,0.003142416477203369,0.991013765335083,0.9816357493400574
695.0,car,0.0670272707939148,0.0025758445262908936,0.9914187788963318,0.9911971092224121
683.0,car,0.07518661022186279,0.0019820034503936768,0.9908121824264526,0.98006272315979
690.0,car,0.06984883546829224,0.0030707120895385742,0.9907039999961853,0.9835254549980164
681.0,car,0.06737449765205383,0.0018350183963775635,0.9915834665298462,0.9868905544281006
697.0,car,0.06454381346702576,0.002461344003677368,0.9911633729934692,0.9912393093109131
685.0,car,0.07372766733169556,0.0026997923851013184,0.9907435774803162,0.978569746017456
678.0,car,0.07514232397079468,0.0019125044345855713,0.9918769001960754,0.9789210557937622
693.0,car,0.06858900189399719,0.0019129812717437744,0.9908415079116821,0.9874494075775146
702.0,car,0.06744047999382019,0.0031148195266723633,0.9904471635818481,0.984778642654419
700.0,car,0.062463343143463135,0.0014881789684295654,0.9912689328193665,0.9882680177688599
705.0,car,0.06454882025718689,0.002721339464187622,0.9902095794677734,0.9900572299957275
714.0,car,0.05237746238708496,0.0010448992252349854,0.9919406175613403,0.994218111038208
719.0,car,0.05324852466583252,0.0012926757335662842,0.991683840751648,0.9940248727798462
709.0,car,0.052506595849990845,0.0011778175830841064,0.9914929866790771,0.9896140098571777
707.0,car,0.05645230412483215,0.003025442361831665,0.9902462959289551,0.9899758100509644
712.0,car,0.05438080430030823,0.0014575421810150146,0.9908661842346191,0.9934608936309814
726.0,car,0.040364593267440796,0.0022982656955718994,0.9914640188217163,0.9938769340515137
717.0,car,0.05301716923713684,0.0011524856090545654,0.992767333984375,0.9924201965332031
721.0,car,0.04795393347740173,0.001200348138809204,0.9922530651092529,0.9919750690460205
731.0,person,0.4972488284111023,0.388039231300354,0.7978309988975525,0.44951140880584717
731.0,car,0.5795981287956238,0.42820876836776733,0.8335465788841248,0.6360918879508972
724.0,car,0.04834631085395813,0.0017871856689453125,0.9920731782913208,0.9912015199661255
729.0,car,0.04723355174064636,0.001859903335571289,0.9906119108200073,0.9915609955787659
741.0,person,0.5065877437591553,0.3899115025997162,0.7957092523574829,0.4589126408100128
745.0,car,0.5456362962722778,0.4118977189064026,0.8311463594436646,0.6953455805778503
